area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm
"[309.4375 158.75   141.375  216.9375 106.4375 113.25   146.9375 161.5
 103.1875 111.125  184.25   205.0625 159.4375 185.     162.9375 132.9375
  84.25   102.9375 277.0625 123.0625 145.875  201.75   165.     117.5
 188.125   86.1875 237.     135.9375  88.5625 125.75   166.125  142.125
 106.6875 124.0625 204.5    171.9375]",[1.74424905e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249069.714397,148,149,-8144594618283321666,0.06794455582564993,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[307.625  188.6875 133.25   192.3125 139.5    117.125  136.875  161.875
 168.3125 117.25   127.9375 201.9375 270.875  158.6875 137.0625 168.875
 153.125   96.6875 173.25    98.9375 172.5    179.125  535.75   156.0625
 184.9375  79.375  174.6875 122.5    123.875  112.9375 177.3125 165.25
 124.375  107.3125 195.25   151.    ]",[1.7442491e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249125.8012102,149,150,-8144594618283321666,0.028999066943031983,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[273.4375 173.6875 140.75   202.4375 100.     114.625  130.125  141.25
 100.0625 120.6875 117.75   176.9375 220.5625 151.8125 182.875  162.9375
 169.3125 207.3125 124.6875  87.75   167.5625 189.4375 187.     123.5625
 167.3125  45.4375 176.6875 141.75    96.8125 131.6875 139.     156.3125
 125.375  115.6875 180.1875 146.25  ]",[1.74424916e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249181.376031,150,151,-8144594618283321666,-0.037459027785309754,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[291.875  198.625  119.6875 223.      98.     123.6875 136.3125 163.625
 177.8125 124.4375 174.625  203.4375 251.125  157.25   153.75   133.25
 103.8125 405.25   142.75   131.6875 170.9375 228.375  193.8125 126.25
 216.875   78.5    279.     139.3125 108.5    132.5    176.5    166.875
 134.1875 116.5625 227.1875 155.125 ]",[1.74424921e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249237.5578408,151,152,-8144594618283321666,0.09033460995420668,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[287.625  173.9375 112.9375 210.75    94.5625 117.6875 135.375  166.5
 111.6875 124.3125 144.125  226.375  294.9375 171.3125 129.6875 156.5625
 161.8125 252.875  127.375  138.5625 151.8125 226.5    149.75   145.
 204.125   76.9375 242.0625 142.6875 104.0625 108.0625 123.3125 119.4375
 146.125  111.0625 222.1875 133.6875]",[1.74424927e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249294.0425506,152,153,-8144594618283321666,-0.05971831759813425,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[290.125  172.1875 107.4375 212.25    73.875  102.     128.4375 162.375
 117.4375 118.9375  92.125  198.3125 246.25   165.0625 148.75   104.5
 233.9375 218.9375 193.3125 121.5625 175.     256.5625 192.8125 126.5
 162.125   66.25   218.375  140.5625 126.     125.0625 132.125  147.75
 167.0625 135.875  229.     143.0625]",[1.74424933e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249349.5511687,153,154,-8144594618283321666,0.024465432713263895,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[288.1875 185.3125 107.1875 203.9375  94.5    121.6875 130.6875 157.3125
  95.75    99.875  131.125  203.125  183.25   134.625  152.375  170.75
 222.1875 109.875  131.5625  99.5    143.25   197.8125 150.875  147.625
 166.75    72.8125 230.375  124.9375 112.8125  89.8125 168.125  147.4375
 109.5    117.0625 197.125  183.1875]",[1.74424938e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249403.9266706,154,155,-8144594618283321666,-0.07222232500091619,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[316.375  157.75   104.25   202.5     65.75   119.625  138.1875 154.25
 166.4375 123.3125 107.4375 230.3125 243.25   161.25   165.875  178.5
 111.1875 103.5625 248.125  104.5625 194.9375 228.9375 439.125  186.1875
 216.3125  82.9375 195.3125 179.25   108.125  111.5625 136.5    129.125
 114.4375 117.4375 259.9375 167.6875]",[1.74424944e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249460.514473,155,156,-8144594618283321666,0.0856472450161883,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[316.125  161.25   106.8125 197.1875 124.875  103.625  126.875  149.4375
 105.875  118.125  126.625  240.     197.6875 164.8125 138.0625 174.25
 206.375  108.375  126.5625 135.8125 148.375  524.75   157.25   125.125
 214.875   77.9375 193.1875 141.4375 155.25   112.3125 160.875  206.3125
 119.25   125.25   221.1875 192.9375]",[1.74424949e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249516.8033667,156,157,-8144594618283321666,-0.032309539416145484,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[305.6875 191.4375 100.     210.625   89.25   106.875  138.625  147.4375
 120.6875 134.4375 112.6875 215.5625 158.8125 153.875  141.5    169.5
 100.     134.8125 133.0625 113.375  171.25   276.375  175.5    143.25
 172.3125  71.75   164.6875 117.25   106.125  125.375  159.125  158.25
 130.5625 128.375  207.375  166.    ]",[1.74424955e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249572.5555837,157,158,-8144594618283321666,-0.05390991701419742,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[263.9375 157.     118.75   220.5     74.625  107.375  139.3125 143.375
 118.4375 108.25   105.125  214.9375 237.375  140.     143.875  149.75
 118.     259.125  142.0625 140.5625 171.     579.1875 428.6875 112.75
 203.5625  82.625  187.625  134.625   97.75   127.9375 150.0625 126.125
 117.125  106.     240.     158.9375]",[1.7442496e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249627.876288,158,159,-8144594618283321666,0.03672809863604858,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[291.3125 169.875  137.1875 201.5     74.375  131.5625 123.5    128.125
 121.375  137.3125  83.625  210.8125 179.5    177.375  164.     126.125
 179.875   98.6875 150.5625  97.25   166.375  166.875  130.375  137.5625
 191.625   85.9375 230.5    143.75   117.125   97.625  159.3125 121.1875
 133.6875 147.0625 265.875  146.4375]",[1.74424966e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249682.7213593,159,160,-8144594618283321666,-0.03599385343806813,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[310.75   163.125  109.4375 202.625   76.75   110.9375 144.625  150.1875
 158.0625 115.5    148.8125 187.4375 230.3125 164.6875 160.5    151.9375
 137.875  131.125  105.      81.5625 178.0625 211.4375 180.5625 124.
 198.875   67.125  169.25   144.3125 110.5625 115.3125 139.9375 128.1875
 127.875  106.5    222.8125 130.375 ]",[1.74424971e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249738.4543166,160,161,-8144594618283321666,0.0012536906065904036,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[333.625  168.3125 118.9375 210.      97.625  118.0625 149.9375 148.8125
 138.25   115.0625 211.25   222.1875 396.625  165.6875 147.5625 136.1875
  90.5625 400.3125 145.375  120.375  154.8125 214.8125 591.875  125.5625
 174.      75.9375 223.375  121.9375 120.4375 118.8125 156.875  159.875
 119.375  111.75   233.3125 121.0625]",[1.74424977e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249793.4365332,161,162,-8144594618283321666,0.06379466475874852,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[314.875  184.4375 151.9375 205.375   95.375  126.     155.625  144.375
 161.     123.1875 106.9375 210.625  341.375  160.5625 184.25   146.5625
 240.0625  91.     134.3125 109.1875 156.0625 214.3125 155.5    128.375
 176.625   67.875  211.25   140.1875  95.25   115.75   147.125  138.5
 100.25   120.625  241.75   145.3125]",[1.74424983e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249848.8736358,162,163,-8144594618283321666,-0.0246097117307754,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[282.1875 163.75   102.0625 177.      78.25   103.875  116.5    140.9375
 102.6875 111.     105.0625 205.     156.5625 168.1875 135.75   189.875
 278.625  116.4375 149.6875 143.9375 174.75   258.9375 202.3125 124.
 208.9375 106.6875 249.9375 124.0625 146.1875  85.625  118.125  125.75
 126.25   118.625  201.6875 142.3125]",[1.74424988e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249905.1599522,163,164,-8144594618283321666,-0.03613517815714538,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[301.1875 161.125  109.4375 205.9375 105.9375 132.6875 141.0625 154.3125
 142.     106.625  131.8125 214.5625 298.75   169.375  147.0625 170.0625
 114.375  244.625  149.3125 112.1875 143.75   201.0625 473.625  140.0625
 169.4375  66.625  223.75   125.1875 117.0625 131.1875 168.1875 175.375
 124.0625 108.75   177.1875 147.    ]",[1.74424994e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249959.8618495,164,165,-8144594618283321666,0.046507460467326296,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[292.375  160.5    118.125  232.75   115.625  107.6875 142.75   161.75
 132.4375 112.6875 104.1875 214.8125 234.     171.875  154.25   142.8125
 102.875  131.5    126.      94.625  177.8125 207.375  180.5    120.5
 186.5625  85.1875 232.5    133.0625  75.75    94.3125 135.75   138.6875
  98.5    118.4375 202.75   168.1875]",[1.74424999e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250014.655286,165,166,-8144594618283321666,-0.05512972583329231,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[307.25   197.25   142.375  203.6875  98.75   130.3125 206.9375 135.6875
 113.75   119.1875 177.6875 202.75   232.9375 144.4375 139.1875 132.625
 206.9375 120.1875 168.125  115.625  162.5625 251.0625 179.5625 124.125
 205.8125  55.1875 225.1875 143.875  137.3125 106.5625 161.1875 127.3125
 117.625  153.125  265.25   161.875 ]",[1.74425005e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250069.5696468,166,167,-8144594618283321666,0.08802294024271597,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[293.9375 178.5625 162.625  213.6875  87.375  125.375  144.625  150.6875
  99.625  126.8125 112.625  215.9375 344.125  158.3125 130.25   164.875
 224.6875 111.9375 139.1875 117.1875 139.5625 170.     144.625  122.8125
 184.375   65.5625 226.25   142.     134.1875 121.9375 148.25   133.0625
 108.5625 153.8125 202.875  164.8125]",[1.7442501e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250125.5645845,167,168,-8144594618283321666,-0.05256961679745262,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[284.8125 196.25    96.0625 203.5625 175.25   111.3125 133.5    148.
 138.1875 119.3125  82.6875 208.125  213.25   154.875  145.8125 140.625
 127.1875 243.5625 137.125  104.125  185.5625 205.25   195.1875 118.1875
 190.375   63.8125 222.     131.875  148.5    100.875  157.75   135.3125
 113.3125 126.5625 214.25   138.    ]",[1.74425016e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250180.590428,168,169,-8144594618283321666,0.020516841166711184,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[303.6875 181.1875 133.75   181.125  102.5625 134.8125 124.9375 148.25
 133.375  116.5625 122.4375 219.1875 286.6875 158.5    152.25   145.3125
 154.125  106.375  141.25   111.75   164.5    267.9375 171.     116.75
 175.125   75.125  188.1875 155.8125  93.875  121.8125 143.75   130.
 120.8125  95.     244.875  170.75  ]",[1.74425021e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250236.4725647,169,170,-8144594618283321666,-0.04241296003275968,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[285.125  166.5    132.4375 185.6875 100.25   103.75   119.1875 147.
 112.25   124.625  131.6875 220.75   209.625  182.4375 163.1875 141.5
 170.8125 122.5    190.3125 120.8125 165.4375 189.0625 162.8125 136.5625
 177.0625  81.875  229.25   150.25   114.5     94.9375 157.25   134.3125
 113.875  112.5    222.625  137.1875]",[1.74425027e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250291.63885,170,171,-8144594618283321666,0.011497802648112395,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[277.5    161.25   163.375  218.75   147.     127.6875 130.4375 161.6875
 148.     112.5    164.0625 188.4375 223.0625 143.25   143.125  149.375
 154.5    119.0625 177.3125 102.75   169.1875 202.25   174.1875 117.1875
 199.3125  74.5    183.75   126.8125 102.125  114.6875 138.75   119.5625
 119.1875 140.4375 229.375  183.8125]",[1.74425032e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250347.961369,171,172,-8144594618283321666,0.02282537212254009,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[313.5625 194.625  138.625  260.5625  95.125  101.625  120.     149.125
 128.     103.4375  99.5    216.6875 163.75   142.1875 156.9375 163.6875
 156.25   375.75   125.125  102.5625 143.0625 198.3125 165.0625 147.3125
 176.0625  61.75   239.0625 129.5    104.     110.125  131.6875 121.0625
 130.125  120.1875 225.375  185.9375]",[1.74425038e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250403.036214,172,173,-8144594618283321666,-0.028248141315835695,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[304.625  154.125  105.875  191.9375  82.1875 122.4375 132.0625 135.25
 122.4375 123.5    149.8125 211.8125 209.25   134.375  166.875  141.125
 216.5    114.9375 138.125  127.1875 170.1875 314.5    444.5    131.875
 191.1875  78.625  207.6875 157.5625 116.875  130.0625 129.3125 143.4375
 128.5625 138.     216.125  178.5625]",[1.74425044e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744250459.1588528,173,174,-8144594618283321666,0.035730930557713224,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[258.3125 147.3125 135.4375 254.9375 159.     224.5     17.375   42.75
  24.1875  16.8125  13.5     61.5625  25.1875  21.75    31.25    28.25
   0.      26.625   42.9375  34.875   70.625   77.25    82.0625  46.375
  42.4375  23.3125  67.3125  56.      31.      54.6875  45.5625  81.125
 109.375   61.625   52.4375  64.375 ]",[1.74425049e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744250513.722837,174,175,-8144594618283321666,-0.9213048440804644,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[178.875  134.3125  97.75   152.5625 102.1875 181.1875  90.4375 121.3125
  93.625   95.4375 110.375  159.1875 150.125   84.4375 104.625  110.625
  64.1875 115.4375 114.625  158.9375 174.125  169.5625 147.125  127.4375
 129.125  102.875  129.1875 145.9375 129.0625 142.75    86.      87.125
 162.3125 145.375  161.75   117.0625]",[1.74425055e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744250579.1906679,175,176,-8144594618283321666,0.7642651856965821,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[179.25   121.25   110.125  137.1875 100.25    91.9375 130.875  121.375
 116.9375  95.5625  94.625  195.0625 199.8125  94.25    90.1875 133.0625
  75.75   106.125  115.     116.4375 152.0625 167.875  165.3125  75.375
 105.9375  89.4375 143.6875 136.1875 102.25   127.3125 104.0625 148.25
 148.625  126.75   114.     152.875 ]",[1.74425062e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744250643.380204,176,177,-8144594618283321666,-0.03999209175648438,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[152.25   127.75   124.3125 168.0625 113.8125 157.625  119.125  137.875
 110.25   116.5     75.9375 161.1875 123.8125  95.9375 121.25   104.3125
 110.0625 101.6875 133.625  118.75   153.8125 158.4375 167.625   97.625
  96.25    85.3125 150.9375 132.8125  91.     127.6875 133.625  126.8125
 127.     130.3125 113.1875 161.4375]",[1.74425068e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744250709.8667889,177,178,-8144594618283321666,0.03149419893322383,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[209.875  124.1875  92.4375 111.625  123.125  157.625  120.8125 146.3125
 121.75   101.375  102.4375 178.0625 135.25   114.8125 138.1875 102.125
 130.9375 151.5    118.5625  86.     110.5    139.625  125.     130.8125
 132.9375  99.75   114.4375 111.9375 102.125  131.0625 104.875  114.25
 100.1875 128.75   124.5    144.6875]",[1.74425075e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744250774.0263965,178,179,-8144594618283321666,-0.03305189521423645,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[189.625  105.125  103.625  151.5625 136.5    155.9375 114.1875 121.9375
 119.1875  99.125  116.0625 195.625  132.5625  98.9375 124.125   99.5
 103.1875 112.5     91.875   86.875  101.125  149.875  144.75   107.4375
 112.      84.0625 135.8125 116.125  141.9375 114.625  106.4375 101.0625
 155.75    99.     196.75   162.5   ]",[1.74425081e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744250840.3042104,179,180,-8144594618283321666,-0.007642083112634041,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[208.6875 142.5625 100.875  152.0625 123.25   150.6875 136.4375 148.375
 152.125  108.     130.3125 193.0625 166.625  130.125  119.375  123.625
  81.25   131.875  129.75   102.1875 115.     157.1875 137.4375 136.
 140.0625 120.125  148.4375 136.     126.0625 127.5    143.375  167.3125
 129.5625 112.125  152.3125 179.75  ]",[1.74425088e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744250907.7966385,180,181,-8144594618283321666,0.12148522219881747,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[183.375  167.5625 115.25   142.0625 148.     147.625  106.25   142.3125
 123.5625 135.75    93.5    239.5625 137.9375 128.0625 109.3125 115.3125
  68.1875 150.5625 122.     124.9375 114.75   175.5    161.4375 154.
 109.875  134.9375 133.25   133.375  140.6875 136.5625 128.1875 110.25
 153.375  130.625  170.625  178.25  ]",[1.74425095e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744250974.9668465,181,182,-8144594618283321666,-0.0014414253415743045,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[163.0625 132.375  161.1875 154.375   87.1875 190.1875 116.75   180.8125
 116.     111.3125 124.125  209.4375 137.375   99.625  111.0625 109.3125
  87.     101.6875 130.75    86.375  157.6875 175.25   147.625  109.6875
 146.6875 120.5    151.375  122.125  134.8125 141.1875 115.1875 100.375
 164.     129.125  157.25   140.6875]",[1.74425101e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744251041.0283165,182,183,-8144594618283321666,-0.027973320706278088,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[187.1875 108.0625  89.0625 152.5    146.0625 133.875  132.8125 154.8125
  93.25   110.5     99.0625 224.625  110.5    133.5    121.6875 104.0625
 119.1875 115.3125  84.625  146.0625 143.4375 187.875  132.5625 110.375
 118.875  109.     141.1875 127.125  140.125  161.625  141.1875 106.3125
 147.75   123.625  103.     215.0625]",[1.74425108e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744251106.9019268,183,184,-8144594618283321666,-0.030827213050207528,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
